
m‰‰ky‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
m‰‰ritell‰,,14,0,0,0,0,0,0,0,0,0,5,0,2,0,6,1,0
m‰‰r‰t‰,,167,0,0,2,2,14,3,0,5,3,27,8,5,0,74,9,15
mˆkˆtt‰‰,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
mˆlist‰,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
mˆrist‰,,10,0,0,0,0,0,0,0,1,1,1,0,0,0,6,1,0
mˆr‰ht‰‰,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
mˆyri‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
nahka,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nahkoa,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
naida,,50,0,0,2,0,0,1,0,0,0,17,1,4,0,23,2,0
Naimatonna,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
naittaa,,10,0,0,1,0,2,0,0,0,0,1,0,0,0,6,0,0
nakata,,27,0,0,1,1,3,0,0,1,0,7,5,0,0,6,3,0
nakella,,12,0,0,0,1,3,0,0,0,0,0,0,0,0,4,3,1
nakerrella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nakertaa,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
naksaa,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
naksahtaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
naksutella,,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
naksuttaa,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
naljailla,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
napauttaa,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
napostella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
napsahtaa,,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
naputtaa,,17,0,0,0,2,0,0,0,0,0,1,3,1,0,7,3,0
narahtaa,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
narista,,13,0,0,0,1,0,0,0,0,0,2,0,2,0,7,1,0
narrailla,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
narrata,,19,0,1,0,1,0,0,0,1,0,0,2,0,0,8,6,0
narskahtaa,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
narskua,,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
nastata,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
natista,,9,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,0
nauha,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
naukaista,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
naukua,,8,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0
naulata,,11,0,0,0,0,0,0,0,0,0,1,5,0,0,5,0,0
naulita,,11,0,0,0,1,0,0,0,0,0,2,2,3,0,3,0,0
nauraa,,445,1,0,0,5,55,12,0,3,4,18,3,20,6,275,40,3
naurahdella,,13,0,0,0,1,2,0,0,0,0,0,0,1,2,6,1,0
naurahtaa,,41,0,0,0,0,1,0,0,0,1,1,0,1,0,33,3,1
naurattaa,,28,0,0,0,3,0,1,0,0,1,0,0,2,0,6,14,1
naureskella,,22,0,0,0,2,0,0,0,1,0,0,0,2,3,8,6,0
nautiskella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
nauttia,,151,0,0,0,2,0,3,0,19,3,8,1,8,5,66,34,2
Nehljudof,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nelist‰‰,,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
neuloa,,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
neuo,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
neuvoa,,139,0,3,1,4,19,4,0,0,0,13,22,3,0,48,22,0
neuvotella,,15,1,0,0,0,0,2,0,2,0,4,0,1,0,5,0,0
nielaista,,5,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0
nieleskell‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
niell‰,,99,0,1,4,1,0,1,1,0,0,16,1,6,0,63,5,0
niiata,,11,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,2
Niinmuodoin,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
niisi‰,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
niist‰‰,,10,0,0,0,2,0,1,0,0,0,4,0,0,0,3,0,0
niitt‰‰,,27,0,2,0,0,0,1,0,0,2,4,0,1,0,10,7,0
nilkutella,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
nilkuttaa,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
nimes,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nimet‰,,30,0,0,0,0,2,4,0,0,0,5,0,0,2,16,1,0
nimitell‰,,13,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,3
nimitt‰‰,,145,0,0,9,5,0,0,0,2,0,11,1,5,0,44,37,31
nipistell‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nipist‰‰,,17,0,0,0,0,1,0,0,3,0,2,0,1,0,6,3,1
niskuroida,,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
nivoa,,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
noeta,,6,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1
noitua,,18,0,0,1,0,0,1,0,0,0,1,2,2,0,8,1,2
nojata,,64,1,1,0,1,2,0,0,4,2,7,17,1,0,18,10,0
nokkase,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nokkia,,14,0,0,0,0,0,0,0,0,0,4,0,1,0,5,4,0
nolata,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
nolostua,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
noppa,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
norahtaa,,5,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0
norua,,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
nossutteli,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nostaa,,729,0,11,17,10,33,3,0,38,8,163,57,10,12,263,92,12
nostattaa,,26,0,0,0,0,2,0,0,1,0,3,2,2,0,11,4,1
nostella,,24,0,0,0,1,1,0,0,0,1,1,1,2,1,7,9,0
notkahdella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
notketa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
notkistaa,,15,0,0,1,0,1,0,0,0,0,2,0,0,0,9,2,0
notkistua,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
notkua,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
noudattaa,,37,0,0,0,0,0,1,0,0,0,1,1,2,0,13,19,0
noukkia,,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
Nouseppa,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nousta,,1790,8,39,0,48,103,23,3,136,48,120,147,67,32,899,101,16
noutaa,,58,0,2,1,2,2,1,2,5,1,7,2,0,0,21,12,0
nuhdella,,21,0,0,0,1,0,0,0,4,0,0,0,0,0,7,9,0
nuijasit,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nuijia,,10,0,0,0,0,0,0,0,0,0,1,2,1,0,3,3,0
nukahtaa,,37,0,0,0,0,1,0,0,2,0,2,9,0,1,14,5,3
nukkua,,339,0,0,0,8,8,10,0,3,10,25,37,33,3,181,20,1
nukuttaa,,26,0,0,0,2,0,0,0,1,0,4,4,1,0,6,8,0
nuokahdella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nuokkua,,6,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0
nuolaista,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
nuoleskella,,6,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,0
nuolla,,29,0,0,0,0,0,4,0,0,0,4,3,3,1,7,7,0
nuorentaa,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nuortua,,11,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0
Nuoskeata,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nuotata,,8,0,0,0,2,0,0,0,0,0,1,0,2,0,2,1,0
nupista,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nurista,,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
nurkua,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
nutistaa,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nuuskata,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
nuuskia,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
nyhert‰‰,,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1
nyhjˆtt‰‰,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nyht‰‰,,7,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0
nykist‰‰,,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
nyki‰,,11,1,0,0,0,0,0,0,2,0,0,0,1,0,3,4,0
nyk‰ist‰,,39,0,0,0,4,0,0,0,6,0,0,2,1,0,10,15,1
nylke‰,,21,0,3,3,0,1,0,0,1,0,3,0,0,0,7,2,1
nyppi‰,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
nyp‰t‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nyrpist‰‰,,16,0,0,0,0,1,0,0,0,0,0,0,1,0,6,8,0
nytki‰,,6,0,0,0,1,0,0,0,0,0,0,2,2,0,0,1,0
nytk‰hdell‰,,8,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0
nytk‰ht‰‰,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
nytk‰ytt‰‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nyyhki‰,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nyyhkytt‰‰,,11,0,0,0,0,0,1,0,0,0,1,1,0,1,6,1,0
nyyk‰ht‰‰,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
nyˆkki‰,,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
nyˆkkyin,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nyˆkk‰ill‰,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
nyˆkytell‰,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
nyˆkytt‰‰,,9,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0
nyˆk‰hdell‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nyˆk‰t‰,,14,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,1
nyˆk‰ytt‰‰,,125,0,0,0,0,11,1,0,1,1,3,1,0,9,56,38,4
n‰hd‰,,3266,9,22,66,93,20,184,4,90,54,832,41,245,33,1116,411,46
n‰iss,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
n‰ivetty‰,,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
n‰ky‰,,1119,0,12,0,45,40,27,4,68,10,187,26,88,9,451,140,12
n‰pist‰‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
n‰ps‰ytt‰‰,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
n‰rk‰sty‰,,27,0,0,0,0,2,1,0,2,0,1,1,0,0,18,2,0
n‰ss‰ytti,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n‰ytell‰,,54,0,0,0,2,4,0,0,0,0,6,0,8,1,14,18,1
n‰ytt‰yty‰,,59,0,0,0,4,5,1,0,0,0,4,1,4,3,25,4,8
n‰ytt‰‰,,2250,4,336,2,21,132,45,2,108,18,441,31,74,20,872,127,17
n‰‰kˆtt‰‰,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
n‰‰nnytt‰‰,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
n‰‰nty‰,,25,0,0,0,0,0,2,0,0,1,3,5,2,2,10,0,0
n‰‰s‰‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nˆkˆtt‰‰,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nˆyrty‰,,19,0,0,0,0,0,0,0,0,0,2,1,0,0,11,3,2
odotella,,53,0,1,0,5,0,0,0,1,1,4,1,3,1,19,16,1
odottaa,,601,2,6,0,25,3,18,0,11,20,38,13,21,2,243,186,13
ohentaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ohikulkea,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ohjailla,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
ohjaltaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ohjata,,122,1,0,3,4,1,1,0,1,2,19,12,2,1,51,22,2
oieta,,24,0,0,0,2,0,0,0,0,0,1,0,0,2,10,9,0
oijentaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
oikaista,,39,0,0,0,2,1,0,0,0,0,8,2,0,1,18,4,3
oikeuttaa,,6,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0
oikoa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
oikoilla,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ois,,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
oisi,,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
oiskin,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
oiva,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
oivaltaa,,50,0,0,0,3,0,1,0,0,0,10,2,2,0,28,3,1
ojennella,,14,0,0,0,1,0,0,0,0,0,1,0,3,0,4,4,1
ojentaa,,311,1,2,0,4,56,0,0,3,7,88,4,1,8,98,29,10
ojentautua,,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0
ojentua,,36,0,0,0,0,1,0,0,0,0,2,5,0,3,18,7,0
oksennella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
oksentaa,,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
ol,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
oleilla,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
olekkaan,,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
oleksia,,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
olennossas,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
olennostain,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
olentoas,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oleskella,,59,0,0,0,2,0,0,0,0,4,5,1,17,0,25,4,1
olettaa,,17,0,0,0,1,0,1,0,0,0,4,0,0,0,6,2,3
olka,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
olla,,27329,113,145,9,3483,465,669,17,852,957,1377,558,4113,140,10946,3282,203
ollakkin,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ollukkaan,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
oltta,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
oma,,4,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0
omaksua,,9,0,0,0,0,0,0,0,0,2,3,0,1,0,3,0,0
omata,,20,0,0,0,0,0,0,0,0,0,7,0,0,0,6,7,0
omia,,9,0,0,0,0,0,1,0,0,0,0,0,0,1,4,3,0
omistaa,,60,0,0,1,1,6,1,0,2,1,16,0,4,0,19,9,0
ommella,,49,0,0,0,1,6,0,0,1,1,2,3,1,0,22,11,1
ommella#seurata,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ompa,,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
ompi,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
onkia,,10,0,0,0,0,0,0,0,0,1,2,0,0,0,5,2,0
onkivapa,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
onnestaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
onni,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
onnistua,,151,0,0,0,4,2,33,1,1,4,27,6,16,1,54,1,1
onnitella,,14,0,0,0,0,0,0,0,0,0,1,0,1,0,4,8,0
Onp,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
onpi,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ontua,,10,0,0,0,1,0,0,0,0,0,1,0,0,0,8,0,0
ootta,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
oottaa,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
opastaa,,23,0,0,3,0,2,0,0,0,0,1,2,1,0,11,3,0
opetella,,11,0,0,0,0,0,1,0,0,0,0,3,0,0,4,3,0
opettaa,,194,0,0,8,2,17,1,0,3,0,19,27,6,3,72,36,0
opettajata,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
opiskella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
oppia,,218,0,1,0,7,2,6,0,9,3,21,53,14,2,87,13,0
organisoida,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
organisoitua,,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
orja,,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
orjuuttaa,,9,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0
osaaottava,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Osanna,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
osata,,669,6,1,0,19,9,247,0,10,5,17,35,13,1,243,61,2
osoitella,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
osoittaa,,279,0,0,1,16,33,3,0,2,1,31,10,10,9,93,69,1
osoittautua,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
Osota,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
osottaa,,64,0,0,0,4,8,5,0,0,0,4,5,0,1,23,14,0
ossaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ostaa,,225,1,11,0,21,19,3,0,5,3,45,3,4,3,69,30,8
ostella,,6,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0
osua,,47,0,0,0,0,2,0,0,0,0,4,17,1,0,22,1,0
ot,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otaksua,,18,0,1,0,0,0,1,0,0,0,4,0,2,0,10,0,0
otattaa,,8,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2
otella,,22,0,0,0,1,0,1,0,0,1,2,0,4,0,11,1,1
Otrakakkoako,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otsa,,7,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0
otsaas,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otta,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ottaa,,2552,3,71,75,49,41,43,0,173,19,547,140,48,20,910,282,131
oudoksua,,7,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0
oudoksuttaa,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
oudolt,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
oudostella,,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
oudostuttaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
ouruaa,,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ovest,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
paa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
paaduttaa,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
paahtaa,,18,0,0,0,0,1,0,0,0,0,1,0,1,0,11,4,0
paastota,,5,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0
paatua,,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
paeta,,238,3,6,0,5,4,4,1,15,7,28,28,7,11,101,17,1
pahastua,,19,0,0,0,0,0,1,0,4,0,0,1,0,0,12,1,0
paheksia,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
paheksua,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
pahentaa,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0
pahentua,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
paheta,,6,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0
pahoitella,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pahoittaa,,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
pahottaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
paikata,,4,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0
paikkailla,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
paimentaa,,16,0,0,0,2,0,0,0,0,1,3,1,1,0,5,3,0
painaa,,770,1,3,7,17,28,3,0,3,3,159,96,3,16,280,146,5
painaltaa,,7,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0
painattaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
painautua,,63,0,0,0,0,8,0,0,0,2,3,16,2,2,21,8,1
painella,,12,0,0,0,2,0,0,0,0,0,0,1,1,0,2,6,0
painia,,13,0,0,1,3,0,0,0,0,0,2,0,1,0,5,1,0
painiskella,,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
painostaa,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
painua,,211,0,4,0,0,10,0,0,3,5,22,38,10,2,100,9,8
paiskata,,68,0,0,3,2,5,0,0,1,1,21,10,0,1,18,4,2
paiskautua,,5,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0
paiskella,,8,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,0
paiskoa,,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
paistaa,,312,0,10,0,9,17,5,0,26,15,21,16,9,5,165,13,1
paistua,,7,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0
paisua,,86,0,0,0,2,0,0,0,8,1,3,2,4,0,56,3,7
paisuttaa,,7,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0
paita,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pajattaa,,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
pakahtua,,8,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
pakata,,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
pakeneisi,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
pakista,,19,0,2,0,1,1,0,0,1,0,0,0,3,0,10,1,0
pakkaantua,,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
pakkautua,,10,0,0,0,0,0,0,0,0,0,1,2,0,0,5,2,0
pakoittaa,,19,0,0,0,1,0,0,0,0,0,0,8,0,0,6,4,0
pakoittipa,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pakottaa,,136,0,0,4,2,0,2,0,0,0,2,55,3,4,42,22,0
palaa,,199,0,3,2,8,5,9,0,12,6,14,11,28,3,90,5,3
palaa#isi,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
palailla,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
palata,,608,0,26,0,18,16,11,1,36,31,42,90,32,12,246,46,1
palauttaa,,6,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0
palella,,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
palelluttaa,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
paleltaa,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
paleltua,,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
paljastaa,,73,0,1,0,4,3,1,0,0,0,19,0,4,0,29,12,0
paljastua,,11,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,0
paljoksua,,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
palkata,,11,0,0,0,1,1,0,0,1,0,1,1,0,1,2,3,0
palkita,,38,0,0,1,6,4,0,0,0,0,7,0,2,1,14,3,0
palloilla,,6,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0
palmikoida,,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
paloa,,47,0,0,0,4,2,0,0,0,4,3,1,6,0,26,1,0
paloitella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
palvella,,165,1,0,0,7,1,1,0,3,7,9,5,21,0,58,52,0
palvoa,,8,0,0,0,1,0,0,0,0,0,0,0,1,0,2,4,0
pamahdella,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pamahtaa,,12,0,0,0,0,0,0,0,0,0,1,2,2,0,7,0,0
pampattaa,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
pamppailla,,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
panetella,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
panettaa,,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
paneutua,,14,0,0,0,0,2,0,0,0,0,1,4,0,0,4,1,2
panna,,1268,2,2,13,19,86,19,0,18,7,227,249,18,9,410,129,60
pantata,,6,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
pantti,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
papattaa,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
parahtaa,,27,0,0,0,1,2,0,0,1,0,0,8,1,0,14,0,0
parannella,,15,0,0,0,4,0,0,0,1,0,0,0,1,0,5,4,0
parantaa,,42,0,0,1,6,0,0,0,1,0,9,0,1,0,19,5,0
parantua,,7,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
parata,,70,0,0,0,1,0,4,0,15,0,2,0,2,1,39,5,1
parittaa,,8,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0
parjata,,6,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0
parka,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
parkaista,,12,0,0,0,0,0,1,0,0,0,1,0,1,0,8,1,0
parkita,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
parkua,,22,0,0,0,0,0,1,0,0,2,1,0,4,0,13,1,0
